Nombre de Curso,Star,Seccion,Modalidad,Edificio,Salon,Inicio,Final,Dias,Catedratico,Aux,Restricciones,Inicio_Min,Final_Min,Codigo,Nombre_Limpio,Dias_Lista
0462 ELECTRICIDAD Y ELECTRONICA BASICA,Clase normal,N-,HÍBRIDA,HIBR,VIRTUAL,15:40,16:30,"['X', None, 'X', None, 'X', None, None]",JULIO ROLANDO BARRIOS ARCHILA,,Ver Restricciones,940,990,0462,ELECTRICIDAD Y ELECTRONICA BASICA,"['Lunes', 'Miercoles', 'Viernes']"
0462 ELECTRICIDAD Y ELECTRONICA BASICA,laboratorio,_A,PRESENCIAL,T-1,LAB EEB,10:40,12:20,"['X', None, None, None, None, None, None]",MARIO ALBERTO REYES CALDERÓN,,Sin restricciones,640,740,0462,ELECTRICIDAD Y ELECTRONICA BASICA,['Lunes']
0462 ELECTRICIDAD Y ELECTRONICA BASICA,laboratorio,_B,PRESENCIAL,T-1,LAB EEB,13:10,14:50,"['X', None, None, None, None, None, None]",MARIO ALBERTO REYES CALDERÓN,,Sin restricciones,790,890,0462,ELECTRICIDAD Y ELECTRONICA BASICA,['Lunes']
0462 ELECTRICIDAD Y ELECTRONICA BASICA,laboratorio,_C,PRESENCIAL,T-1,LAB EEB,10:40,12:20,"[None, None, 'X', None, None, None, None]",MARIO ALBERTO REYES CALDERÓN,,Sin restricciones,640,740,0462,ELECTRICIDAD Y ELECTRONICA BASICA,['Miercoles']
0462 ELECTRICIDAD Y ELECTRONICA BASICA,laboratorio,_D,PRESENCIAL,T-1,LAB EEB,13:10,14:50,"[None, None, 'X', None, None, None, None]",MARIO ALBERTO REYES CALDERÓN,,Sin restricciones,790,890,0462,ELECTRICIDAD Y ELECTRONICA BASICA,['Miercoles']
0462 ELECTRICIDAD Y ELECTRONICA BASICA,laboratorio,_E,PRESENCIAL,T-1,LAB EEB,13:10,14:50,"[None, None, None, None, 'X', None, None]",MARIO ALBERTO REYES CALDERÓN,,Sin restricciones,790,890,0462,ELECTRICIDAD Y ELECTRONICA BASICA,['Viernes']
0462 ELECTRICIDAD Y ELECTRONICA BASICA,laboratorio,_G,PRESENCIAL,T-1,LAB EEB,13:10,14:50,"[None, 'X', None, None, None, None, None]",CARLOS EDUARDO GUZMAN SALAZAR,,Sin restricciones,790,890,0462,ELECTRICIDAD Y ELECTRONICA BASICA,['Martes']
0462 ELECTRICIDAD Y ELECTRONICA BASICA,laboratorio,_I,PRESENCIAL,T-1,LAB EEB,13:10,14:50,"[None, None, None, 'X', None, None, None]",CARLOS EDUARDO GUZMAN SALAZAR,,Sin restricciones,790,890,0462,ELECTRICIDAD Y ELECTRONICA BASICA,['Jueves']
0472 TECNOLOGIA DE LOS ALIMENTOS,Clase normal,N,CERRADO,MEET,VIRTUAL,14:50,15:40,"[None, 'X', None, 'X', None, None, None]",HILDA PIEDAD PALMA RAMOS,,Sin restricciones,890,940,0472,TECNOLOGIA DE LOS ALIMENTOS,"['Martes', 'Jueves']"
0474 INTRODUCCION A LA INGENIERIA PETROLERA,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,17:20,18:10,"['X', None, 'X', None, 'X', None, None]",ALAN GIOVANI COSILLO PINTO,,Sin restricciones,1040,1090,0474,INTRODUCCION A LA INGENIERIA PETROLERA,"['Lunes', 'Miercoles', 'Viernes']"
0478 PETROLOGIA,Clase normal,N,PRESENCIAL,T-1,L-III-8,15:40,16:30,"['X', None, 'X', None, None, None, None]",CARLA DEYANIRA GORDILLO DE MARCHENA,,Sin restricciones,940,990,0478,PETROLOGIA,"['Lunes', 'Miercoles']"
0482 OPERACIONES Y PROCESOS EN LA INDUSTRIA FARMACEUTICA,Clase normal,N,VIRTUAL,MEET,VIRTUAL,18:10,19:50,"[None, None, None, 'X', None, None, None]",DINNA LISSETTE ESTRADA MOREIRA DE ROSSAL,ANA CRISTINA DE LEÓN ESTRADA,Sin restricciones,1090,1190,0482,OPERACIONES Y PROCESOS EN LA INDUSTRIA FARMACEUTICA,['Jueves']
0486 DISE\O DE PLANTAS,Clase normal,N,PRESENCIAL,T-5,302,16:30,17:20,"[None, 'X', None, 'X', None, None, None]",ORLANDO POSADAS VALDEZ,,Sin restricciones,990,1040,0486,DISE\O DE PLANTAS,"['Martes', 'Jueves']"
0502 REFRIGERACION Y AIRE ACONDICIONADO,Clase normal,N,PRESENCIAL,T-7,301,18:10,19:00,"['X', None, 'X', None, 'X', None, None]",LUIS ALFREDO ASTURIAS ZUNIGA,,Sin restricciones,1090,1140,0502,REFRIGERACION Y AIRE ACONDICIONADO,"['Lunes', 'Miercoles', 'Viernes']"
0502 REFRIGERACION Y AIRE ACONDICIONADO,laboratorio,_A,PRESENCIAL,T-7,LAB-MEC,16:30,18:10,"['X', None, None, None, None, None, None]",LUIS ALFREDO ASTURIAS ZUNIGA,,Sin restricciones,990,1090,0502,REFRIGERACION Y AIRE ACONDICIONADO,['Lunes']
0502 REFRIGERACION Y AIRE ACONDICIONADO,laboratorio,_B,PRESENCIAL,T-7,LAB-MEC,16:30,18:10,"[None, 'X', None, None, None, None, None]",LUIS ALFREDO ASTURIAS ZUNIGA,,Sin restricciones,990,1090,0502,REFRIGERACION Y AIRE ACONDICIONADO,['Martes']
0502 REFRIGERACION Y AIRE ACONDICIONADO,laboratorio,_C,PRESENCIAL,T-7,LAB-MEC,16:30,18:10,"[None, None, 'X', None, None, None, None]",LUIS ALFREDO ASTURIAS ZUNIGA,,Sin restricciones,990,1090,0502,REFRIGERACION Y AIRE ACONDICIONADO,['Miercoles']
0502 REFRIGERACION Y AIRE ACONDICIONADO,laboratorio,_D,PRESENCIAL,T-7,LAB-MEC,16:30,18:10,"[None, None, None, 'X', None, None, None]",LUIS ALFREDO ASTURIAS ZUNIGA,,Sin restricciones,990,1090,0502,REFRIGERACION Y AIRE ACONDICIONADO,['Jueves']
0502 REFRIGERACION Y AIRE ACONDICIONADO,laboratorio,_E,PRESENCIAL,T-7,LAB-MEC,16:30,18:10,"[None, None, None, None, 'X', None, None]",LUIS ALFREDO ASTURIAS ZUNIGA,,Sin restricciones,990,1090,0502,REFRIGERACION Y AIRE ACONDICIONADO,['Viernes']
0504 MOTORES DE COMBUSTION INTERNA,Clase normal,M,PRESENCIAL,T-7,106,14:00,14:50,"['X', None, 'X', None, 'X', None, None]",BYRON GIOVANNI PALACIOS COLINDRES,,Sin restricciones,840,890,0504,MOTORES DE COMBUSTION INTERNA,"['Lunes', 'Miercoles', 'Viernes']"
0504 MOTORES DE COMBUSTION INTERNA,Clase normal,N,PRESENCIAL,T-7,201,17:20,18:10,"['X', None, 'X', None, 'X', None, None]",BYRON GIOVANNI PALACIOS COLINDRES,,Sin restricciones,1040,1090,0504,MOTORES DE COMBUSTION INTERNA,"['Lunes', 'Miercoles', 'Viernes']"
0504 MOTORES DE COMBUSTION INTERNA,laboratorio,_A,PRESENCIAL,T-7,LAB-MEC,18:10,19:50,"[None, 'X', None, None, None, None, None]",BYRON GIOVANNI PALACIOS COLINDRES,,Sin restricciones,1090,1190,0504,MOTORES DE COMBUSTION INTERNA,['Martes']
0504 MOTORES DE COMBUSTION INTERNA,laboratorio,_B,PRESENCIAL,T-7,LAB-MEC,18:10,19:50,"[None, None, 'X', None, None, None, None]",BYRON GIOVANNI PALACIOS COLINDRES,,Sin restricciones,1090,1190,0504,MOTORES DE COMBUSTION INTERNA,['Miercoles']
0504 MOTORES DE COMBUSTION INTERNA,laboratorio,_C,PRESENCIAL,T-7,LAB-MEC,18:10,19:50,"[None, None, None, 'X', None, None, None]",BYRON GIOVANNI PALACIOS COLINDRES,,Sin restricciones,1090,1190,0504,MOTORES DE COMBUSTION INTERNA,['Jueves']
0504 MOTORES DE COMBUSTION INTERNA,laboratorio,_D,CERRADO,T-7,LAB-MEC,18:10,19:50,"['X', None, None, None, None, None, None]",BYRON GIOVANNI PALACIOS COLINDRES,,Sin restricciones,1090,1190,0504,MOTORES DE COMBUSTION INTERNA,['Lunes']
0504 MOTORES DE COMBUSTION INTERNA,laboratorio,_E,PRESENCIAL,T-7,LAB-MEC,11:30,13:10,"['X', None, None, None, None, None, None]",BYRON GIOVANNI PALACIOS COLINDRES,,Sin restricciones,690,790,0504,MOTORES DE COMBUSTION INTERNA,['Lunes']
0504 MOTORES DE COMBUSTION INTERNA,laboratorio,_F,CERRADO,T-7,LAB-MEC,11:30,13:10,"[None, 'X', None, None, None, None, None]",BYRON GIOVANNI PALACIOS COLINDRES,,Sin restricciones,690,790,0504,MOTORES DE COMBUSTION INTERNA,['Martes']
0504 MOTORES DE COMBUSTION INTERNA,laboratorio,_G,PRESENCIAL,T-7,LAB-MEC,11:30,13:10,"[None, None, 'X', None, None, None, None]",BYRON GIOVANNI PALACIOS COLINDRES,,Sin restricciones,690,790,0504,MOTORES DE COMBUSTION INTERNA,['Miercoles']
0504 MOTORES DE COMBUSTION INTERNA,laboratorio,_H,PRESENCIAL,T-7,LAB-MEC,11:30,13:10,"[None, None, None, 'X', None, None, None]",BYRON GIOVANNI PALACIOS COLINDRES,,Sin restricciones,690,790,0504,MOTORES DE COMBUSTION INTERNA,['Jueves']
0506 PLANTAS DE VAPOR,Clase normal,P,PRESENCIAL,T-7,106,18:10,19:00,"['X', None, 'X', None, 'X', None, None]",ROBERTO GUZMAN ORTIZ,,Sin restricciones,1090,1140,0506,PLANTAS DE VAPOR,"['Lunes', 'Miercoles', 'Viernes']"
0506 PLANTAS DE VAPOR,trabajo dirigido,P,PRESENCIAL,T-7,201,19:50,20:40,"[None, 'X', None, 'X', None, None, None]",ROBERTO GUZMAN ORTIZ,,Sin restricciones,1190,1240,0506,PLANTAS DE VAPOR,"['Martes', 'Jueves']"
0508 MONTAJE Y MANTENIMIENTO DE EQUIPO,Clase normal,N+,PRESENCIAL,T-3,407,16:30,17:20,"['X', None, 'X', None, 'X', None, None]",FREDY MAURICIO MONROY PERALTA,,Ver Restricciones,990,1040,0508,MONTAJE Y MANTENIMIENTO DE EQUIPO,"['Lunes', 'Miercoles', 'Viernes']"
0508 MONTAJE Y MANTENIMIENTO DE EQUIPO,Clase normal,N-,PRESENCIAL,T-7,106,16:30,17:20,"['X', None, 'X', None, 'X', None, None]",BYRON GIOVANNI PALACIOS COLINDRES,,Ver Restricciones,990,1040,0508,MONTAJE Y MANTENIMIENTO DE EQUIPO,"['Lunes', 'Miercoles', 'Viernes']"
0510 INSTALACIONES MECANICAS,Clase normal,P,PRESENCIAL,T-7,201,16:30,17:20,"[None, 'X', None, 'X', None, None, None]",ROBERTO GUZMAN ORTIZ,,Sin restricciones,990,1040,0510,INSTALACIONES MECANICAS,"['Martes', 'Jueves']"
0510 INSTALACIONES MECANICAS,laboratorio,_A,CERRADO,T-7,INST-MEC,18:10,19:50,"['X', None, None, None, None, None, None]",PABLO RODOLFO ZUÑIGA RAMIREZ,,Sin restricciones,1090,1190,0510,INSTALACIONES MECANICAS,['Lunes']
0510 INSTALACIONES MECANICAS,laboratorio,_B,PRESENCIAL,T-7,INST-MEC,18:10,19:50,"[None, 'X', None, None, None, None, None]",PABLO RODOLFO ZUÑIGA RAMIREZ,,Sin restricciones,1090,1190,0510,INSTALACIONES MECANICAS,['Martes']
0510 INSTALACIONES MECANICAS,laboratorio,_C,PRESENCIAL,T-7,INST-MEC,18:10,19:50,"[None, None, 'X', None, None, None, None]",PABLO RODOLFO ZUÑIGA RAMIREZ,,Sin restricciones,1090,1190,0510,INSTALACIONES MECANICAS,['Miercoles']
0510 INSTALACIONES MECANICAS,laboratorio,_D,PRESENCIAL,T-7,INST-MEC,18:10,19:50,"[None, None, None, 'X', None, None, None]",PABLO RODOLFO ZUÑIGA RAMIREZ,,Sin restricciones,1090,1190,0510,INSTALACIONES MECANICAS,['Jueves']
0510 INSTALACIONES MECANICAS,laboratorio,_E,PRESENCIAL,T-7,INST-MEC,18:10,19:50,"[None, None, None, None, 'X', None, None]",PABLO RODOLFO ZUÑIGA RAMIREZ,,Sin restricciones,1090,1190,0510,INSTALACIONES MECANICAS,['Viernes']
0511 MANTENIMIENTO DE HOSPITALES 1,Clase normal,N,PRESENCIAL,T-7,106,19:50,20:40,"['X', None, 'X', None, 'X', None, None]",BYRON GIOVANNI PALACIOS COLINDRES,,Sin restricciones,1190,1240,0511,MANTENIMIENTO DE HOSPITALES 1,"['Lunes', 'Miercoles', 'Viernes']"
0512 INSTRUMENTACION MECANICA,Clase normal,N+,HÍBRIDA,HIBR,VIRTUAL,18:10,19:00,"[None, 'X', None, 'X', None, None, None]",CARLOS ANIBAL CHICOJAY COLOMA,JULIO CESAR MEDINA LOBOS,Ver Restricciones,1090,1140,0512,INSTRUMENTACION MECANICA,"['Martes', 'Jueves']"
0512 INSTRUMENTACION MECANICA,Clase normal,N-,HÍBRIDA,HIBR,VIRTUAL,18:10,19:00,"[None, 'X', None, 'X', None, None, None]",HERBERT SAMUEL FIGUEROA AVENDAÑO,,Ver Restricciones,1090,1140,0512,INSTRUMENTACION MECANICA,"['Martes', 'Jueves']"
0520 PROCESOS DE MANUFACTURA 1,Clase normal,N,PRESENCIAL,T-7,202,14:00,14:50,"[None, 'X', None, 'X', None, None, None]",CARLOS ENRIQUE CHICOL CABRERA,,Sin restricciones,840,890,0520,PROCESOS DE MANUFACTURA 1,"['Martes', 'Jueves']"
0520 PROCESOS DE MANUFACTURA 1,Clase normal,O,PRESENCIAL,T-7,202,15:40,16:30,"[None, 'X', None, 'X', None, None, None]",HUGO LEONEL RAMIREZ ORTIZ,,Sin restricciones,940,990,0520,PROCESOS DE MANUFACTURA 1,"['Martes', 'Jueves']"
0520 PROCESOS DE MANUFACTURA 1,Clase normal,P+,PRESENCIAL,T-7,202,14:50,15:40,"[None, 'X', None, 'X', None, None, None]",CARLOS ENRIQUE CHICOL CABRERA,,Ver Restricciones,890,940,0520,PROCESOS DE MANUFACTURA 1,"['Martes', 'Jueves']"
0520 PROCESOS DE MANUFACTURA 1,Clase normal,P-,PRESENCIAL,T-7,201,14:50,15:40,"[None, 'X', None, 'X', None, None, None]",RIGOBERTO RAFAEL SANDOVAL LOPEZ,WALTER VICENTE GUEVARA VALDEZ,Ver Restricciones,890,940,0520,PROCESOS DE MANUFACTURA 1,"['Martes', 'Jueves']"
0520 PROCESOS DE MANUFACTURA 1,Clase normal,Q,PRESENCIAL,T-7,301,16:30,17:20,"[None, 'X', None, 'X', None, None, None]",CARLOS ENRIQUE CHICOL CABRERA,,Sin restricciones,990,1040,0520,PROCESOS DE MANUFACTURA 1,"['Martes', 'Jueves']"
0520 PROCESOS DE MANUFACTURA 1,Clase normal,R+,PRESENCIAL,T-7,202,17:20,18:10,"[None, 'X', None, 'X', None, None, None]",RIGOBERTO RAFAEL SANDOVAL LOPEZ,,Ver Restricciones,1040,1090,0520,PROCESOS DE MANUFACTURA 1,"['Martes', 'Jueves']"
0520 PROCESOS DE MANUFACTURA 1,Clase normal,R-,PRESENCIAL,T-7,301,17:20,18:10,"[None, 'X', None, 'X', None, None, None]",CARLOS ENRIQUE CHICOL CABRERA,,Ver Restricciones,1040,1090,0520,PROCESOS DE MANUFACTURA 1,"['Martes', 'Jueves']"
0520 PROCESOS DE MANUFACTURA 1,Clase normal,S,PRESENCIAL,T-7,301,19:00,19:50,"[None, 'X', None, 'X', None, None, None]",HUGO LEONEL RAMIREZ ORTIZ,,Sin restricciones,1140,1190,0520,PROCESOS DE MANUFACTURA 1,"['Martes', 'Jueves']"
0520 PROCESOS DE MANUFACTURA 1,laboratorio,_A,CERRADO,T-7,LAB-MEC,07:10,08:50,"['X', None, None, None, None, None, None]",LUIS EDUARDO CORONADO NOJ,,Ver Restricciones,430,530,0520,PROCESOS DE MANUFACTURA 1,['Lunes']
0520 PROCESOS DE MANUFACTURA 1,laboratorio,_B,PRESENCIAL,T-7,LAB-MEC,07:10,08:50,"[None, 'X', None, None, None, None, None]",LUIS EDUARDO CORONADO NOJ,,Ver Restricciones,430,530,0520,PROCESOS DE MANUFACTURA 1,['Martes']
0520 PROCESOS DE MANUFACTURA 1,laboratorio,_C,CERRADO,T-7,LAB-MEC,07:10,08:50,"[None, None, 'X', None, None, None, None]",LUIS EDUARDO CORONADO NOJ,,Ver Restricciones,430,530,0520,PROCESOS DE MANUFACTURA 1,['Miercoles']
0520 PROCESOS DE MANUFACTURA 1,laboratorio,_D,PRESENCIAL,T-7,LAB-MEC,07:10,08:50,"[None, None, None, 'X', None, None, None]",LUIS EDUARDO CORONADO NOJ,,Ver Restricciones,430,530,0520,PROCESOS DE MANUFACTURA 1,['Jueves']
0520 PROCESOS DE MANUFACTURA 1,laboratorio,_E,PRESENCIAL,T-7,LAB-MEC,15:40,17:20,"['X', None, None, None, None, None, None]",LUIS EDUARDO CORONADO NOJ,,Ver Restricciones,940,1040,0520,PROCESOS DE MANUFACTURA 1,['Lunes']
0520 PROCESOS DE MANUFACTURA 1,laboratorio,_F,PRESENCIAL,T-7,LAB-MEC,15:40,17:20,"[None, 'X', None, None, None, None, None]",LUIS EDUARDO CORONADO NOJ,,Ver Restricciones,940,1040,0520,PROCESOS DE MANUFACTURA 1,['Martes']
0520 PROCESOS DE MANUFACTURA 1,laboratorio,_G,PRESENCIAL,T-7,LAB-MEC,15:40,17:20,"[None, None, 'X', None, None, None, None]",LUIS EDUARDO CORONADO NOJ,,Ver Restricciones,940,1040,0520,PROCESOS DE MANUFACTURA 1,['Miercoles']
0520 PROCESOS DE MANUFACTURA 1,laboratorio,_H,PRESENCIAL,T-7,LAB-MEC,15:40,17:20,"[None, None, None, 'X', None, None, None]",LUIS EDUARDO CORONADO NOJ,,Ver Restricciones,940,1040,0520,PROCESOS DE MANUFACTURA 1,['Jueves']
0520 PROCESOS DE MANUFACTURA 1,laboratorio,_I,PRESENCIAL,T-7,LAB-MEC,09:00,10:40,"['X', None, None, None, None, None, None]",LUIS EDUARDO CORONADO NOJ,,Ver Restricciones,540,640,0520,PROCESOS DE MANUFACTURA 1,['Lunes']
0520 PROCESOS DE MANUFACTURA 1,laboratorio,_J,PRESENCIAL,T-7,LAB-MEC,09:00,10:40,"[None, 'X', None, None, None, None, None]",LUIS EDUARDO CORONADO NOJ,,Ver Restricciones,540,640,0520,PROCESOS DE MANUFACTURA 1,['Martes']
0520 PROCESOS DE MANUFACTURA 1,laboratorio,_K,PRESENCIAL,T-7,LAB-MEC,09:00,10:40,"[None, None, 'X', None, None, None, None]",LUIS EDUARDO CORONADO NOJ,,Ver Restricciones,540,640,0520,PROCESOS DE MANUFACTURA 1,['Miercoles']
0520 PROCESOS DE MANUFACTURA 1,laboratorio,_L,PRESENCIAL,T-7,LAB-MEC,09:00,10:40,"[None, None, None, 'X', None, None, None]",LUIS EDUARDO CORONADO NOJ,,Ver Restricciones,540,640,0520,PROCESOS DE MANUFACTURA 1,['Jueves']
0520 PROCESOS DE MANUFACTURA 1,laboratorio,QI,PRESENCIAL,ITUG,10,13:30,17:40,"[None, None, None, None, None, 'X', None]",DIANA MERCEDES RIOS MARTINEZ DE RODAS,,Ver Restricciones,810,1060,0520,PROCESOS DE MANUFACTURA 1,['Sabado']
0520 PROCESOS DE MANUFACTURA 1,laboratorio,RI,PRESENCIAL,ITUG,10,13:30,17:40,"[None, None, None, None, None, 'X', None]",DIANA MERCEDES RIOS MARTINEZ DE RODAS,,Ver Restricciones,810,1060,0520,PROCESOS DE MANUFACTURA 1,['Sabado']
0520 PROCESOS DE MANUFACTURA 1,laboratorio,SI,PRESENCIAL,ITUG,10,12:10,16:20,"[None, None, None, None, 'X', None, None]",JULIO CÉSAR VILLATORO SANABRIA,,Ver Restricciones,730,980,0520,PROCESOS DE MANUFACTURA 1,['Viernes']
0520 PROCESOS DE MANUFACTURA 1,laboratorio,TI,PRESENCIAL,ITUG,10,12:10,16:20,"[None, None, None, None, 'X', None, None]",JULIO CÉSAR VILLATORO SANABRIA,,Ver Restricciones,730,980,0520,PROCESOS DE MANUFACTURA 1,['Viernes']
0522 PROCESOS DE MANUFACTURA 2,Clase normal,A,PRESENCIAL,T-7,106,12:20,13:10,"[None, 'X', None, 'X', None, None, None]",MILTON ALEXANDER FUENTES OROZCO,FÉLIX ANTONIO GARCIA GARCIA,Sin restricciones,740,790,0522,PROCESOS DE MANUFACTURA 2,"['Martes', 'Jueves']"
0522 PROCESOS DE MANUFACTURA 2,Clase normal,N,PRESENCIAL,T-7,106,13:10,14:00,"[None, 'X', None, 'X', None, None, None]",MILTON ALEXANDER FUENTES OROZCO,FÉLIX ANTONIO GARCIA GARCIA,Sin restricciones,790,840,0522,PROCESOS DE MANUFACTURA 2,"['Martes', 'Jueves']"
0522 PROCESOS DE MANUFACTURA 2,Clase normal,P,PRESENCIAL,T-7,106,14:00,14:50,"[None, 'X', None, 'X', None, None, None]",CARLOS SNELL CHICOL MORALES,CARLOS ANTONIO CASTELLANOS IRUNGARAY,Sin restricciones,840,890,0522,PROCESOS DE MANUFACTURA 2,"['Martes', 'Jueves']"
0522 PROCESOS DE MANUFACTURA 2,Clase normal,Q,PRESENCIAL,T-7,103,14:50,15:40,"[None, 'X', None, 'X', None, None, None]",LUIS EDUARDO CORONADO NOJ,,Sin restricciones,890,940,0522,PROCESOS DE MANUFACTURA 2,"['Martes', 'Jueves']"
0522 PROCESOS DE MANUFACTURA 2,Clase normal,T,PRESENCIAL,T-7,106,19:50,20:40,"[None, 'X', None, 'X', None, None, None]",CARLOS SNELL CHICOL MORALES,,Sin restricciones,1190,1240,0522,PROCESOS DE MANUFACTURA 2,"['Martes', 'Jueves']"
0522 PROCESOS DE MANUFACTURA 2,practica,.A,PRESENCIAL,T-7,CNC,14:00,15:40,"['X', None, None, None, None, None, None]",VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones,840,940,0522,PROCESOS DE MANUFACTURA 2,['Lunes']
0522 PROCESOS DE MANUFACTURA 2,laboratorio,_A,PRESENCIAL,T-7,LAB-MEC,07:00,08:40,"[None, 'X', None, None, None, None, None]",CARLOS ENRIQUE CHICOL CABRERA,,Ver Restricciones,420,520,0522,PROCESOS DE MANUFACTURA 2,['Martes']
0522 PROCESOS DE MANUFACTURA 2,practica,A1,PRESENCIAL,T-7,CNC,19:00,20:40,"['X', None, None, None, None, None, None]",VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones,1140,1240,0522,PROCESOS DE MANUFACTURA 2,['Lunes']
0522 PROCESOS DE MANUFACTURA 2,practica,.B,PRESENCIAL,T-7,CNC,14:00,15:40,"['X', None, None, None, None, None, None]",VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones,840,940,0522,PROCESOS DE MANUFACTURA 2,['Lunes']
0522 PROCESOS DE MANUFACTURA 2,laboratorio,_B,PRESENCIAL,T-7,LAB-MEC,07:00,08:40,"[None, None, 'X', None, None, None, None]",CARLOS ENRIQUE CHICOL CABRERA,,Sin restricciones,420,520,0522,PROCESOS DE MANUFACTURA 2,['Miercoles']
0522 PROCESOS DE MANUFACTURA 2,practica,B1,PRESENCIAL,T-7,CNC,19:00,20:40,"['X', None, None, None, None, None, None]",VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones,1140,1240,0522,PROCESOS DE MANUFACTURA 2,['Lunes']
0522 PROCESOS DE MANUFACTURA 2,practica,.C,PRESENCIAL,T-7,CNC,14:00,15:40,"[None, 'X', None, None, None, None, None]",VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones,840,940,0522,PROCESOS DE MANUFACTURA 2,['Martes']
0522 PROCESOS DE MANUFACTURA 2,laboratorio,_C,CERRADO,T-7,LAB-MEC,16:30,18:10,"['X', None, None, None, None, None, None]",PABLO RODOLFO ZUÑIGA RAMIREZ,,Sin restricciones,990,1090,0522,PROCESOS DE MANUFACTURA 2,['Lunes']
0522 PROCESOS DE MANUFACTURA 2,practica,C1,PRESENCIAL,T-7,CNC,19:00,20:40,"[None, 'X', None, None, None, None, None]",VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones,1140,1240,0522,PROCESOS DE MANUFACTURA 2,['Martes']
0522 PROCESOS DE MANUFACTURA 2,laboratorio,_D,PRESENCIAL,T-7,LAB-MEC,16:30,18:10,"[None, 'X', None, None, None, None, None]",PABLO RODOLFO ZUÑIGA RAMIREZ,,Ver Restricciones,990,1090,0522,PROCESOS DE MANUFACTURA 2,['Martes']
0522 PROCESOS DE MANUFACTURA 2,practica,.E,PRESENCIAL,T-7,CNC,14:00,15:40,"[None, None, 'X', None, None, None, None]",VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones,840,940,0522,PROCESOS DE MANUFACTURA 2,['Miercoles']
0522 PROCESOS DE MANUFACTURA 2,laboratorio,_E,CERRADO,T-7,LAB-MEC,16:30,18:10,"[None, None, 'X', None, None, None, None]",PABLO RODOLFO ZUÑIGA RAMIREZ,,Ver Restricciones,990,1090,0522,PROCESOS DE MANUFACTURA 2,['Miercoles']
0522 PROCESOS DE MANUFACTURA 2,practica,E1,PRESENCIAL,T-7,CNC,19:00,20:40,"[None, None, 'X', None, None, None, None]",VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones,1140,1240,0522,PROCESOS DE MANUFACTURA 2,['Miercoles']
0522 PROCESOS DE MANUFACTURA 2,practica,.F,PRESENCIAL,T-7,CNC,14:00,15:40,"[None, None, 'X', None, None, None, None]",VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones,840,940,0522,PROCESOS DE MANUFACTURA 2,['Miercoles']
0522 PROCESOS DE MANUFACTURA 2,laboratorio,_F,PRESENCIAL,T-7,LAB-MEC,16:30,18:10,"[None, None, None, 'X', None, None, None]",PABLO RODOLFO ZUÑIGA RAMIREZ,,Ver Restricciones,990,1090,0522,PROCESOS DE MANUFACTURA 2,['Jueves']
0522 PROCESOS DE MANUFACTURA 2,practica,F1,CERRADO,T-7,CNC,19:00,20:40,"[None, None, 'X', None, None, None, None]",VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones,1140,1240,0522,PROCESOS DE MANUFACTURA 2,['Miercoles']
0522 PROCESOS DE MANUFACTURA 2,practica,.G,PRESENCIAL,T-7,CNC,14:00,15:40,"[None, None, None, 'X', None, None, None]",VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones,840,940,0522,PROCESOS DE MANUFACTURA 2,['Jueves']
0522 PROCESOS DE MANUFACTURA 2,laboratorio,_G,PRESENCIAL,T-7,LAB-MEC,09:00,10:40,"['X', None, None, None, None, None, None]",CARLOS ENRIQUE CHICOL CABRERA,,Ver Restricciones,540,640,0522,PROCESOS DE MANUFACTURA 2,['Lunes']
0522 PROCESOS DE MANUFACTURA 2,practica,G1,PRESENCIAL,T-7,CNC,19:00,20:40,"[None, None, None, 'X', None, None, None]",VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones,1140,1240,0522,PROCESOS DE MANUFACTURA 2,['Jueves']
0522 PROCESOS DE MANUFACTURA 2,laboratorio,_H,PRESENCIAL,T-7,LAB-MEC,09:00,10:40,"[None, 'X', None, None, None, None, None]",CARLOS ENRIQUE CHICOL CABRERA,,Sin restricciones,540,640,0522,PROCESOS DE MANUFACTURA 2,['Martes']
0522 PROCESOS DE MANUFACTURA 2,practica,.I,PRESENCIAL,T-7,CNC,15:40,17:20,"['X', None, None, None, None, None, None]",VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones,940,1040,0522,PROCESOS DE MANUFACTURA 2,['Lunes']
0522 PROCESOS DE MANUFACTURA 2,laboratorio,_I,PRESENCIAL,T-7,LAB-MEC,09:00,10:40,"[None, None, 'X', None, None, None, None]",CARLOS ENRIQUE CHICOL CABRERA,,Ver Restricciones,540,640,0522,PROCESOS DE MANUFACTURA 2,['Miercoles']
